0.01604 -0.01384
0.01958 -0.01556
0.02312 -0.01718
0.02666 -0.01870
0.03020 -0.02012
0.03374 -0.02146
0.03728 -0.02272
0.04082 -0.02390
0.04435 -0.02503
0.04789 -0.02609
0.05143 -0.02711
0.05497 -0.02807
0.05851 -0.02900
0.06205 -0.02988
0.06559 -0.03072
0.06913 -0.03152
0.07267 -0.03227
0.07621 -0.03299
0.07975 -0.03367
0.08329 -0.03431
0.08683 -0.03492
0.09037 -0.03548
0.09391 -0.03602
0.09745 -0.03651
0.10099 -0.03698
0.10453 -0.03741
0.10806 -0.03780
0.11160 -0.03817
0.11514 -0.03851
0.11868 -0.03882
0.12222 -0.03910
0.12576 -0.03935
0.12930 -0.03958
0.13284 -0.03979
0.13638 -0.03997
0.13992 -0.04014
0.14346 -0.04028
0.14700 -0.04041
0.15054 -0.04052
0.15408 -0.04061
0.15762 -0.04068
0.16116 -0.04074
0.16470 -0.04079
0.16823 -0.04082
0.17177 -0.04084
0.17531 -0.04085
0.17885 -0.04084
0.18239 -0.04083
0.18593 -0.04080
0.18947 -0.04076
0.19301 -0.04072
0.19655 -0.04066
0.20009 -0.04060
0.20363 -0.04053
0.20717 -0.04045
0.21071 -0.04037
0.21425 -0.04028
0.21779 -0.04018
0.22133 -0.04007
0.22487 -0.03995
0.22841 -0.03983
0.23194 -0.03970
0.23548 -0.03956
0.23902 -0.03941
0.24256 -0.03925
0.24610 -0.03909
0.24964 -0.03892
0.25318 -0.03874
0.25672 -0.03856
0.26026 -0.03837
0.26380 -0.03817
0.26734 -0.03797
0.27088 -0.03776
0.27442 -0.03754
0.27796 -0.03731
0.28150 -0.03707
0.28504 -0.03683
0.28858 -0.03658
0.29211 -0.03633
0.29565 -0.03607
0.29919 -0.03581
0.30273 -0.03555
0.30627 -0.03528
0.30981 -0.03501
0.31335 -0.03474
0.31689 -0.03447
0.32043 -0.03419
0.32397 -0.03392
0.32751 -0.03364
0.33105 -0.03336
0.33459 -0.03308
0.33813 -0.03280
0.34167 -0.03252
0.34521 -0.03224
0.34875 -0.03195
0.35228 -0.03167
0.35582 -0.03138
0.35936 -0.03109
0.36290 -0.03081
0.36644 -0.03052
0.36998 -0.03023
0.37352 -0.02994
0.37706 -0.02965
0.38060 -0.02936
0.38414 -0.02907
0.38768 -0.02878
0.39122 -0.02848
0.39476 -0.02819
0.39830 -0.02789
0.40184 -0.02760
0.40538 -0.02730
0.40892 -0.02700
0.41246 -0.02670
0.41599 -0.02640
0.41953 -0.02610
0.42307 -0.02580
0.42661 -0.02550
0.43015 -0.02520
0.43369 -0.02490
0.43723 -0.02459
0.44077 -0.02429
0.44431 -0.02399
0.44785 -0.02368
0.45139 -0.02338
0.45493 -0.02308
0.45847 -0.02277
0.46201 -0.02247
0.46555 -0.02217
0.46909 -0.02186
0.47263 -0.02156
0.47616 -0.02126
0.47970 -0.02096
0.48324 -0.02066
0.48678 -0.02036
0.49032 -0.02006
0.49386 -0.01976
0.49740 -0.01947
0.50094 -0.01917
0.50448 -0.01888
0.50802 -0.01859
0.51156 -0.01830
0.51510 -0.01801
0.51864 -0.01773
0.52218 -0.01745
0.52572 -0.01717
0.52926 -0.01689
0.53280 -0.01661
0.53634 -0.01634
0.53987 -0.01607
0.54341 -0.01581
0.54695 -0.01554
0.55049 -0.01528
0.55403 -0.01503
0.55757 -0.01477
0.56111 -0.01452
0.56465 -0.01428
0.56819 -0.01403
0.57173 -0.01379
0.57527 -0.01356
0.57881 -0.01332
0.58235 -0.01309
0.58589 -0.01287
0.58943 -0.01264
